161555,1-2,月1,生理学,西丸広史,2,専門教育科目(必修)生物系薬学,2.0,杉大講義室,第1週総論\\n第2週神経の興奮・伝導およびシナプスの機能\\n第3週本能行動と自律神経系の機能\\n第4週筋と運動系の機能\\n第5週感覚機能(1)\\n第6週感覚機能(2)\\n第7週高次脳機能\\n第8週呼吸系の機能\\n第9週循環系(1)\\n第10週循環系(2)\\n第11週血液系\\n第12週内分泌系\\n第13週消化・吸収(1)\\n第14週消化・吸収(2)\\n第15週腎と体液,期末試験によって評価する(100%)。受験資格として授業の2/3以上の出席が必要である。筆記試験(選択肢問題や論述問題)により学力を評価し、60点を合格ラインとする。なお必要に応じて、再評価試験を(原則1回だけ)行う。,本教科はコアカリキュラムC7(1)ヒトの成り立ちおよび(2)生体機能の調節に対応し、薬剤師国家試験出題基準では、I基礎薬学の大項目「3.生体の構造と機能」中の中項目「C.器官の構造と機能」に対応する。
161706,1-2,月2,構造生物学,水口峰之,3,専門教育科目(選択),2,杉403講義室,第1週タンパク質立体構造の基礎(1)\\n第2週タンパク質立体構造の基礎(2)\\n第3週タンパク質立体構造の基礎(3)\\n第4週タンパク質立体構造と生命現象(1)\\n第5週タンパク質立体構造と生命現象(2)\\n第6週タンパク質立体構造と生命現象(3)\\n第7週タンパク質の結晶化\\n第8週タンパク質のX線結晶構造解析\\n第9週電子顕微鏡\\n第10週タンパク質立体構造の構築原理(1)\\n第11週タンパク質立体構造の構築原理(2)\\n第12週タンパク質立体構造の構築原理(3)\\n第13週タンパク質立体構造の構築原理(4)\\n第14週タンパク質構造と薬\\n第15週NMR、画像診断\\n(独自項目を含む),期末試験を100点満点とし、60点以上を合格とする。\\n期末試験の点数が上位30%程度の者を点数の高い順に「秀(S)」または「優(A)」とする。,コアカリキュラムC1物質の物理的性質(1)、C2化学物質の分析(4)(6)、C4生体分子・医薬品の化学による理解(1)(2)(3)、C6生命現象の基礎(2)(3)に対応する。
161730,1-2,月3,企業薬剤師育成学,恒枝宏史,3,専門教育科目(必修)基盤教育,1,杉102講義室,富山県内の製薬企業における企業薬剤師の役割の動画を視聴し、グループディスカッションを通して理解を深める。\\n企業薬剤師の役割(1)\\n企業薬剤師の役割(2)\\n企業薬剤師の役割(3)\\n企業薬剤師の役割(4)\\n企業薬剤師の役割(5)\\n企業薬剤師の役割(6)\\n企業薬剤師の役割(7)\\n企業薬剤師の役割(8)まとめ,学習意欲(積極的な受講態度、質疑への参加など)(50%)とレポート(50%)により、総合的に成績を判定する。,本講義はコアカリのB(1); B(2)1~3; B(3)2に対応する大学独自科目であり、製薬企業概論等で学修した薬学と社会のつながりに関するアドバンスト教育である。本講義では、教材動画の視聴後にグループディスカッションを行う問題解決型学習を実施する。
161735,1-2,月3,臨床データ解析入門,田口雅登,3,専門教育科目(選択),1,杉403講義室,1)講義(1)臨床試験デザイン\\n2)講義(2)メタアナリシス\\n3)講義(3)臨床データ解析の代表的な手法(多群比較、回帰と相関分析ほか)\\n4)演習(1)非モデル解析に基づく薬物動態解析の基礎演習\\n5)演習(2)ビッグデータや公共データベースの活用による研究事例(1)\\n6)演習(3)ビッグデータや公共データベースの活用による研究事例(2)\\n7)演習(4)薬剤使用状況のレセプトデータベース活用\\n8)演習(5)医療関連データベース活用・全体のまとめ,各演習の後に、提出するレポートによって成績評価を行う(100%)。,本教科は主として薬学教育モデル・コア・カリキュラム(R4年度改訂版)のA7;B-5-1;B-5-2;D-3-4;F-1-12); 3); 5);F-3-23); 4)に対応する。
161881,1-2,月1,ケミカル・バイオロジーI,千葉順哉,3,専門教育科目(選択),2.0,杉403講義室,第1週:糖質1\\n第2週:糖質2\\n第3週:糖質3\\n第4週:糖質4\\n第5週:糖鎖のケミカルバイオロジー\\n第6週:分子間相互作用と化学進化\\n第7週:脂質1\\n第8週:脂質2\\n第9週:脂質3\\n第10週:脂質のケミカルバイオロジー\\n第11週:核酸1\\n第12週:核酸2\\n第13週:核酸3\\n第14週:核酸のケミカルバイオロジー1\\n第15週:核酸のケミカルバイオロジー2,期末試験(100%)により評価する。,本教科は新コアカリキュラムの\\nC-1-1-2)「C1(1)」\\nC-3-1-1); C-3-1-2)「C3(1)」\\nC-3-3-2)「C3(3)」\\nC-4-2-1)「C4(2)」\\nC-6-2-1)「C6(2)」\\nに対応する。「」内には; 対応する旧コアカリキュラムの番号を示す。\\nまた5回相当のアドバンスト教育内容を含む。
162552,1-2,月2,人体機能形態学,一條裕之,2,専門教育科目(必修)生物系薬学,2,杉大講義室,1)オリエンテーション; 皮膚と膜(一條裕之)\\n2)骨格系(一條裕之)\\n3)筋肉と運動(一條裕之)\\n4−5)運動系実習(一條裕之、中村友也、楠井優香):能動的学修\\n6)循環系(一條裕之)\\n7)神経系1(一條裕之)\\n8)神経系2(一條裕之)\\n9−10)神経系実習(一條裕之、中村友也、楠井優香):能動的学修\\n11)内分泌系(笹岡利安)\\n12)泌尿器系と生殖器系(伊藤哲史)\\n13)血液系(新田淳美)\\n14)呼吸器系と消化器系(岡部素典、伊藤哲史)\\n15)まとめ(一條裕之)\\n講義の資料はMoodleで提示して配布します(印刷して配布する場合もあります)。講義の最後に復習問題と授業についての質問とその回答をMoodleで求めます。,授業内容の概略の理解を評価します。\\n筆記試験(およそ80%)とレポート(およそ20%)で評価します。,本科目はコアカリキュラムC7人体の成り立ちと生体機能の調節(1)人体の成り立ちに対応しています.\\n問題解決型の能動的学修に該当します.\\n医師免許をもち; 病理解剖業務経験がある教員が; その経験を活かして; ヒトの構造と機能の概要を指導します.
162614,1-2,月1,病態薬物治療学II,笹岡利安,4,専門教育科目(必修)医療薬学,2,杉402講義室,講義を中心とし、必要に応じてプリントとスライド等を使用する。\\n1.症候と疾病\\n2.代謝疾患(1)\\n3.神経・筋疾患(1)\\n4.代謝疾患(2)\\n5.神経・筋疾患(2)\\n6.消化器疾患(1)\\n7.消化器疾患(2)\\n8.腎臓・尿路疾患(1)\\n9.精神疾患\\n10.腎臓・尿路疾患(2)\\n11.婦人科疾患\\n12.腎臓・尿路疾患(3)\\n13.骨・関節疾患\\n14.耳鼻咽喉科疾患\\n15.まとめ,学習意欲(積極的な受講態度、質疑への参加、小テストなど)(10%)と期末試験(90%)により、総合的に成績を判定する。,場合により講師と講義内容が変更になることがある。\\n本科目は、コアカリキュラムE1薬の作用と体の変化(2)身体の病的変化を知る、E2薬理・病態・薬物治療(1)神経系の疾患と薬、(2)骨・関節の疾患と薬、(3)泌尿器系・生殖器系の疾患と薬、(4)消化器系の疾患と薬、(5)代謝系の疾患と薬、(6)感覚器の疾患と薬、の一部に対応している(授業計画詳細を参照)。
162720,1-2,月2,保険薬局学,藤秀人,4,専門教育科目(必修)臨床薬学,2,杉402講義室,第1回薬剤師概論(薬学の歴史、薬剤師の使命・現在地、かかりつけ薬局、かかりつけ薬剤師)\\n第2回調剤技術1(処方箋及び記載内容の取り決めなど)\\n第3回調剤技術2(処方箋の読み方、記載方法など)\\n第4回調剤技術3(処方せんに基づく計数調剤、計量調剤)\\n第5回調剤技術4(錠剤、カプセル剤、散薬の調剤基礎手技、注意点)\\n第6回調剤技術5(内用液剤の調剤基礎手技、注意点)\\n第7回調剤技術6(軟膏、外用剤などの調剤基礎手技、注意点)\\n第8回調剤技術7(医薬品情報、処方薬監査、疑義照会、調剤薬鑑査)\\n第9回調剤技術8(薬剤の交付、服薬指導、コミュニケーションスキル)\\n第10回調剤技術9(薬歴管理、SOAP、書類の保管、調剤事故、防止対策、ミス防止)\\n第11回製剤の特徴と使用法など1(経口など)\\n第12回製剤の特徴と使用法など2(経口など)\\n第13回製剤の特徴と使用法など3(口腔、自己注射など)\\n第14回製剤の特徴と使用法など4(気管支、目、鼻、直腸など)\\n第15回製剤の特徴と使用法など5(皮膚、生薬、麻薬など),期末試験(100%)の総合点で成績評価を行う。,本科目は、コアカリキュラムA-(1)-11-8、41-4、(2)-21; 6; 7、(4)-1-4、(5)-31; 2、41B-(2)-31-3、(4)-14、E-(1)-7-1; (9)-1-8、F-(1)21-3; 31; 2、F-(2)-11、21-6、32、34、47; 8、51-5、8; 9、F-(3)-11、(4)-11; 2に対応しています。
168003,1-2,月3,和漢医薬学演習,柴原直利,4,専門教育科目(自由),2.0,杉402講義室,授業は小人数によるチーム基盤型学習形式で実施する。\\n1~10附属病院において漢方診療を実践している担当教官が症例を提示し、提示症例についてグループ内で討議し、提示内容と追加質問事項により和漢医薬学的病態を判断し、使用されるべき和漢薬を選択するとともに、その調剤・副反応として注意すべき事項を検討する(担当:柴原)\\n11~14グループ毎に提示された和漢医薬学に関わる課題をグループ内で討議し、発表準備を行う(担当:柴原)\\n15各グループが課題について発表し、全体で討論する(担当:柴原),定期試験は実施せず、「受講態度と学習姿勢」並びに「提出レポートの内容」を9:1として評価する。,本科目は、「卓越薬学教育プログラム和漢薬コース」履修対象科目であり、問題解決型学習です。本教科はコアカリキュラムE医療薬学E2薬理・病態・薬物治療(10)医療の中の漢方薬1漢方薬の基礎・2漢方薬の応用・3漢方薬の注意点、薬剤師国家試験出題基準VII実務薬剤師業務に対応しています。
161556,3-4,月1,実践薬学I,田口雅登,2,専門教育科目(必修)臨床薬学,1.0,杉102講義室,・内容は、南カリフォルニア大学臨床薬学研修をはじめとする5日間以上の海外(あるいはグローバルミーティング)での薬学研修とする。研修の日数に応じて単位数を決定するので、事前に大学院教務委員会に届け出て、受講の可否についての判断を仰ぐ。,受講後のレポートに基づき、成績評価を行う。(100%),
