121016,1-2,月3,理科教育法III,月僧 秀弥,3 ; 4,専門教育科目 自由選択科目,2,教111講義室,第1回:オリエンテーション; 中学校; 高等学校の学習内容の関連\\n第2回:「中学校理科及び高等学校理科の生物領域で観察・実験を行う意義」\\n第3回:「中学校学習内容における生徒が分かったと感じる授業づくり」\\n第4回:「中学校理科及び高等学校理科地震・地層学習における観察・実験を活かした授業づくり」\\n第5回:「中学校理科及び高等学校理科電流学習における実験を活かした授業づくり」\\n第6回:「中学校理科及び高等学校理科におけるアクティブラーニング」\\n第7回:「中学校理科及び高等学校理科における模擬授業と振り返り(化学変化)」\\n第8回:「中学校理科及び高等学校理科における模擬授業と振り返り(音・波)」\\n第10回:「中学校理科及び高等学校理科における模擬授業と振り返り(地層)」\\n第11回:「中学校理科及び高等学校理科における模擬授業と振り返り(イオン)」\\n第12回:「中学校理科及び高等学校理科における模擬授業と振り返り(物体の運動)」\\n第13回:「中学校理科及び高等学校理科における模擬授業と振り返り(圧力・浮力)」\\n第14回:「中学校理科及び高等学校理科における模擬授業と振り返り(動物)」\\n第15回:「中学校理科及び高等学校理科における模擬授業と振り返り(天体)」\\n第16回:学習のまとめ\\n履修者数により模擬授業の回数は変わることがある\\n定期試験は実施しない,「講義レポート」(30%)\\n学習指導要領の記述についての理解、授業設計、情報機器及び教材の活用等について、授業で扱った内容を踏まえた上で、自分の考えを筋道立てて記述することができる。\\n「学習指導案・模擬授業」(30%)\\n内容項目ごとの教材研究の結果に学習指導要領; 単元の学習指導について記述できている。\\n「最終レポート」(40%)\\nこれまでの学習内容から; テーマに沿った最終レポートを作成する。,
121031,1-2,月5,英語科教育法III,小木曽 智子,3 ; 4,専門教育科目 自由選択科目,2,教332講義室,第1回:授業概要の説明 / 優れた教師の役割とティーム・ティーチングによる指導\\n第2回:学習と指導のとらえ方\\n第3回:言語形式の指導法\\n第4回:聞くことの指導と評価(1)指導の方法・技術\\n第5回:聞くことの指導と評価(2)模擬授業、リフレクション\\n第6回:読むことの指導と評価(1)指導の方法・技術\\n第7回:読むことの指導と評価(2)模擬授業、リフレクション\\n第8回:まとめ / 中間試験\\n第9回:話すこと(やりとり・発表)の指導と評価(1)指導の方法・技術\\n第10回:話すこと(やりとり・発表)の指導と評価(2)模擬授業、リフレクション\\n第11回:書くことの指導と評価(1)指導の方法・技術\\n第12回:書くことの指導と評価(2)模擬授業、リフレクション\\n第13回:授業観察と分析\\n第14回:指導計画の立て方\\n第15回:まとめ / 期末試験,中間・期末試験(40%)、レポート・課題(60%)\\n授業の達成目標に照らして評価します,■Microsoft Teamsを使用して、教材の配布や小テストを実施します。授業内で、携帯あるいはPCなどの電子機器を使用した活動を行うことがあるので、オリエンテーションでの説明をよく聞いてください。\\n■基本は対面授業ですが、教員の出張等やむを得ない事情により、一部、オンライン(オンデマンド)形式の授業を行ったり、休講・補講にする可能性があります。授業連絡に注意してください。
121160,1-2,月1,教育の方法と技術,黒田 卓,3 ; 4,専門教育科目 自由選択科目,2,教341講義室,第1回:オリエンテーション-学習とはなにか\\n第2回:メディアと学びの関係−データ、情報、知識とは何か\\n第3回:教育の情報化の動向−学校はどう変わってきているのか・これからの教師・生徒に求められる情報活用能力)\\n第4回:子どもたちを取り巻く学習環境の変化−電子教科書・電子黒板を活用した授業実践\\n第5回:すぐれた授業とはなにか\\n第6回:授業をデザインする−授業を考える上で必要となる要素、戦後教育方法研究に学ぶ\\n第7回:授業技法−授業を進める上で必要となるコミュニケーション技術\\n第8回:効果的な教材デザイン−デジタルコンテンツの可能性・【演習】教材製作\\n第9回:授業をどのように評価するか\\n第10回:学校はどのように変わっていくか−総合的な学習の時間の本質\\n第11回:ICTを利用した教育方法改善 - 反転授業、遠隔教育等 −\\n第12回:学校における教育活動と著作権\\n第13回:子どもに伝えたい情報モラル・セキュリティ\\n第14回:教えるということを改めて考え直す:学びのための学習環境\\n第15回:【総合実習】これからの教員に求められる能力とは\\n定期試験,中間課題・演習作品(30%); 最終試験(70%)で評価する.\\n<評価基準>\\n達成目標に示す内容について; 正しく理解している\\n達成目標に示す内容について; 正しく説明できている,
121161,1-2,月1,教育の方法と技術,黒田 卓,3 ; 4,専門教育科目 自由選択科目,2,教341講義室,第1回:オリエンテーション-学習とはなにか\\n第2回:メディアと学びの関係−データ、情報、知識とは何か\\n第3回:教育の情報化の動向−学校はどう変わってきているのか・これからの教師・生徒に求められる情報活用能力)\\n第4回:子どもたちを取り巻く学習環境の変化−電子教科書・電子黒板を活用した授業実践\\n第5回:すぐれた授業とはなにか\\n第6回:授業をデザインする−授業を考える上で必要となる要素、戦後教育方法研究に学ぶ\\n第7回:授業技法−授業を進める上で必要となるコミュニケーション技術\\n第8回:効果的な教材デザイン−デジタルコンテンツの可能性・【演習】教材製作\\n第9回:授業をどのように評価するか\\n第10回:学校はどのように変わっていくか−総合的な学習の時間の本質\\n第11回:ICTを利用した教育方法改善 - 反転授業、遠隔教育等 −\\n第12回:学校における教育活動と著作権\\n第13回:子どもに伝えたい情報モラル・セキュリティ\\n第14回:教えるということを改めて考え直す:学びのための学習環境\\n第15回:【総合実習】これからの教員に求められる能力とは\\n定期試験,中間課題・演習作品(30%); 最終試験(70%)で評価する.\\n<評価基準>\\n達成目標に示す内容について; 正しく理解している\\n達成目標に示す内容について; 正しく説明できている,
121175,1-2,月5; 他,算数,石川 秀明,2 ; 3 ; 4,専門教育科目 選択必修,2,発141講義室; 教141講義室,,,
121197,1-2,月2,教育法規,木下 豪,2 ; 3 ; 4,専門教育科目 選択必修,2,教141講義室,第1回 教育法規の基本原理と仕組\\n第2回 教育法規の仕組と教育改革\\n第3回 国の教育行政に関する改革動向\\n第4回 地方教育行政に関する改革動向\\n第5回 教育基本法、学校教育法の仕組とその改正1\\n第6回 教育基本法、学校教育法の仕組とその改正2\\n第7回 学校の仕組に関する法規1\\n第8回 学校の仕組に関する法規2,毎授業後に提出するコメントペーパー(40%)\\n<評価基準>\\n各授業の内容を的確に理解したうえで、自身の考察を交えて記入している。\\n中間・期末レポート(60%)\\n<評価基準>\\n課題内容を的確に理解したうえで、自身の考察を論理的に説明している。,
121220,1-2,月4,体育科教育論,白石 翔,2 ; 3 ; 4,専門教育科目 必修,2,教141講義室,,,
121328,1-2,月5,乳児保育II,西館 有沙,2 ; 3 ; 4,専門教育科目 選択,1,教117講義室,,,
121335,1-2,月3,肢体不自由児の心理・生理・病理,宮 一志,3 ; 4,専門教育科目 選択,2,教113講義室,第1回:オリエンテーション、肢体不自由の定義と原因\\n第2回:運動機能の解剖生理(1)(人体各部の名称、骨格、筋肉)\\n第3回:運動機能の解剖生理(2)(脳・脊髄・末梢神経)\\n第4回:運動機能の評価\\n第5回:脳性まひの定義と原因\\n第6回:脳性まひの病態と心理発達\\n第7回:脳性まひ児への療育\\n第8回:肢体不自由児を支える制度と機関連携、中間試験\\n第9回:オリエンテーション、肢体不自由と重度重複障害\\n第10回:肢体不自由の原因疾患(1)(小児の筋疾患:筋ジストロフィーの生理・病理と心理発達)\\n第11回:肢体不自由の原因疾患(2)(小児の神経疾患:脊髄性筋萎縮症の生理・病理と心理発達)\\n第12回:肢体不自由の原因疾患(3)(小児の骨疾患:骨形成不全症の生理・病理と心理発達)\\n第13回:肢体不自由・重度重複障害の生活・学習上の問題(1)(呼吸障害; 気管切開とコミュニケーション)\\n第14回:肢体不自由・重度重複障害の生活・学習上の問題(2)(嚥下障害; 経管栄養と心理的問題)\\n第15回:肢体不自由・重度重複障害の生活・学習上の問題(3)(側弯など; 自立に向けた社会性の発達の考え方)\\n第16回:教育現場での医療的ケアについて、定期試験,毎回の授業で行う小課題(30%)、中間試験(35%)、期末試験(35%)\\nにより評価を行う。\\n<評価基準>\\n達成目標に示す内容について、正しく理解している,
121384,1-2,月4,社会的養護I,西館 有沙,3 ; 4,専門教育科目 選択,2,教111講義室,,,
