111049,1-2,月2,史学概論,林美希,2; 3; 4,専門教育科目選択科目,2,人第4講義室,日本史・東洋史・西洋史を各5回、リレー形式で講義する。\\n【日本史(鈴木景二)】\\n1、歴史学の考え方\\n2、研究の方法の紹介\\n3、歴史叙述の問題1\\n4、歴史叙述の問題2\\n5、まとめと試験\\n【東洋史(林美希)】\\n1、正史と野史ー誰が歴史を語るのかー\\n2、『史記』の挑戦ー歴史叙述のかたちー\\n3、『漢書』の主張―通史と断代史ー\\n4、『資治通鑑』の登場―歴史意識の転換―\\n5、まとめと試験\\n【西洋史(入江幸二)】\\n1、古代ギリシアの歴史学\\n2、中・近世の歴史叙述\\n3、ランケと実証主義史学\\n4、アナール派と社会史の登場\\n5、近代日本の歴史学、テスト\\n(各回とも、講義内容をまとめる作業をしてもらいます),以下の3分野の成績の平均点で評価する。ただし、評価外の分野があった場合は評価対象外とする。なお、3回の試験をすべて受けること。\\n【日本史(鈴木景二)】筆記試験(100%)。試験は、授業の内容を理解できているか\\nという基準で評価する。\\n【東洋史(林美希)】筆記試験(100%)。試験は、授業内容を理解し論理的に説明できているかという基準で評価する。\\n【西洋史(入江幸二)】筆記試験(100%)。講義内容を理解しているか、論理的な文章が書かれているか、以上の点に注意して評価する。,
111058,1-2,月3,日本史演習(e),鈴木景二,2; 3; 4,専門教育科目選択科目,2,人文日本史演習室(605),第1回ガイダンス。研究発表の担当順決定。研究状況の報告。\\n第2回研究発表。\\n第3回研究発表。\\n第4回研究発表。\\n第5回研究発表。\\n第6回研究発表。\\n第7回研究発表。\\n第8回研究発表。\\n第9回研究発表。\\n第10回研究発表。\\n第11回研究発表。\\n第12回研究発表。\\n第13回研究発表。\\n第14回研究発表。\\n第15回研究発表。,発表内容50%、学期末レポート50%。レポートは、既存の意見を踏まえたうえで、自分はどのように考えるのかを述べることがで来ているかどうか、を評価基準とする。,
111062,1-2,月4,日本史実習(a),鈴木景二,2; 3; 4,専門教育科目選択科目,1,人文日本史演習室(605),1回目概要説明と受講者の担当の決定\\n2回目担当者による史料解読と解説\\n3回目担当者による史料解読と解説\\n4回目担当者による史料解読と解説\\n5回目担当者による史料解読と解説\\n6回目担当者による史料解読と解説\\n7回目担当者による史料解読と解説\\n8回目担当者による史料解読と解説\\n9回目担当者による史料解読と解説\\n10回目担当者による史料解読と解説\\n11回目担当者による史料解読と解説\\n12回目担当者による史料解読と解説\\n13回目担当者による史料解読と解説\\n14回目担当者による史料解読と解説\\n15回目担当者による史料解読と解説,発表内容50%。レポート50%。により評価する。いずれも史料の内容を理解できているか、史料から歴史的に意義のある事象を抽出して説明できているか、という基準で評価する。,
111071,1-2,月3,東洋史演習(c),林美希,2; 3; 4,専門教育科目選択科目,2,人文東洋史演習室(505),文献史料の精読を進めながら、必要に応じて関連史料を調べ、その歴史的背景への理解を深め、史料批判を行う訓練をする。\\n(第1回)オリエンテーション\\n(第2-14回)テキストの講読と内容の分析\\n(第15回)まとめと理解度の確認,授業時間中の質疑応答の内容(50%)、および史料分析の練度に関するまとめのテスト(50%)によって総合的に評価する。\\n〈評価基準〉\\n1.史料を適切に訓読し、その内容を理解している。\\n2.史料から歴史的に意義のある事象を抽出して説明できている。,
111078,1-2,月4,東洋史実習(b),徳永洋介,2; 3; 4,専門教育科目選択科目,1,人文東洋史演習室(505),第1回ガイダンス(授業の進め方についての説明など)\\n第2回テキスト講読(序説)\\n第3回テキストについての質疑応答(序説)\\n第4回テキスト講読(1)\\n第5回テキストについての質疑応答(1)\\n第6回テキスト講読(2)\\n第7回テキストについての質疑応答(2)\\n第8回テキスト講読(3)\\n第9回テキストについての質疑応答(3)\\n第10回テキスト講読(4)\\n第11回テキストについての質疑応答(4)\\n第12回テキスト講読(5)\\n第13回テキストについての質疑応答(5)\\n第14回テキスト講読(6)\\n第15回テキストについての質疑応答(6)、実習全体のまとめ、夏休み中の課題提示など,報告資料の内容(70%)、発言の内容・積極性(30%)などを総合して評価します。,
111090,1-2,月3,西洋史講読(a),青木恭子,2; 3; 4,専門教育科目選択科目,2,人第3講義室,第1回ガイダンス\\n第2回文献の購読(1)\\n第3回文献の購読(2)\\n第4回文献の購読(3)\\n第5回文献の購読(4)\\n第6回文献の購読(5)\\n第7回文献の購読(6)\\n第8回文献の購読(7)\\n第9回文献の購読(8)\\n第10回文献の購読(9)\\n第11回文献の購読(10)\\n第12回文献の購読(11)\\n第13回文献の購読(12)\\n第14回文献の購読(13)\\n第15回全体のまとめと確認テスト,授業内の発表60%、確認テスト30%、レポート10%\\n評価の観点\\n・英文で書かれた内容をきちんと理解できている。,
111103,1-2,月3; 月4,考古学実習(1),高橋浩二,2; 3; 4,専門教育科目選択科目,2,人文考古学実験室(301),第1回:オリエンテーション\\n第2-4回:レベルの操作方法の説明と実習\\n第5-8回:平板の操作方法の説明と平板測量の実習\\n第9-10回:トランシットの操作方法の説明と実習\\n第11回:断面図の作図方法の説明と実習\\n第12-13回:平面図の作図方法の説明と実習\\n第14回:トータルステーションの操作方法の説明と実習(変更の可能性あり)\\n第15回:実習の補足,受講態度や授業への積極的な取り組み状況(80%)、実技の確認テスト(20%)により評価する。,
111184,1-2,月4,福祉心理学,西館有沙,3; 4,専門教育科目選択必修科目,2,発111講義室,講義形式\\nスケジュール\\n第1回社会的養護とは\\n第2回社会的養護の基本理念と原理\\n第3回社会的養護の体制と養護の現状\\n第4回児童虐待の通告を受けた後の対応\\n第5回児童虐待等の予防・防止策\\n第6回保護された子どもの措置先\\n第7回施設での養育と支援\\n第8回施設入所児の親子関係再建と自立支援\\n第9回里親制度\\n第10回ファミリーホーム、特別養子縁組\\n第11回施設内虐待\\n第12回非行児童への支援\\n第13回障害児への支援\\n第14回社会的養護の歴史と展望\\n第15回日本の社会的養護の歩みに貢献した人たち,学期末には、原則として以下の条件で2回の筆記試験を行います。\\n1.前半の授業を終えた時点で、1回目の試験を行う。\\n・筆記の試験時間は30分。\\n・試験中の資料等の確認は不可(試験中は必要な物以外、カバンにしまう)。\\n2.後半の授業を終えた時点で、2回目の試験を行う。\\n・筆記の試験時間は30分。\\n・試験中の資料等の確認は不可(試験中は必要な物以外、カバンにしまう)。\\n成績は、筆記試験(80%)、各回の参加態度(20%)により評価します。\\n評価の観点は「以下に示す達成目標をどの程度達成できたか」です。\\n・社会的養護に関する原理・原則、制度、施策について知識を身につける。\\n・養護を必要とする子どもたちを取り巻く課題を説明できる。,授業に関する質問等は、授業の前後もしくはメール(nishiari@edu.u-toyama.ac.jp)にて受け付けます。
111187,1-2,月3,司法・犯罪心理学,鈴木拓朗,2; 3; 4,専門教育科目選択必修科目,2,人第6講義室,1.シラバスを用いたガイダンス\\n2.司法・犯罪分野に関わる関連機関\\n3.犯罪理論1:生物学的原因論1\\n4.犯罪理論2:生物学的原因論2\\n5.犯罪理論3:心理学的原因論\\n6.犯罪理論4:社会学的原因論\\n7.犯罪捜査と暴力犯罪\\n8.ストーキング\\n9.薬物事案\\n10.性加害\\n11.少年非行\\n12.処遇・矯正\\n13.被害者支援\\n14.家事事件\\n15.授業のまとめ、コメントフィードバック,授業中の発言、積極性(30%)、期末レポート(70%)\\nレポート評価の観点は以下の通りです。\\n達成目標に則し; 講義全体で概説された内容について客観的に説明できる。,
111198,1-2,月2,社会文化特殊講義(a),佐藤裕,2; 3; 4,専門教育科目選択科目,2,人第1講義室,基本的に一斉講義で授業を進めるが、受講生が自ら考える能力を養うために、質疑応答を重視し、授業時間のかなりの部分を質問への回答に充てる予定である。\\n授業全体の流れは以下の通りであるが、受講生の質問や要望に柔軟に対応して、適宜講義内容を変化させていくことを考えている。\\n1イントロダクション\\n2言語ゲームと志向性\\n3二種類の言語ゲーム\\n4言語ゲームとルール\\n5ルールとペナルティ\\n6ルールの論理\\n7ルールの参照可能性\\n8ルール違反と排除\\n9免責・排除・赦し\\n10ルールによる統制とペナルティによる統制の違い\\n11直接ルール/間接ルール\\n12強制のルール/禁止のルール\\n13ルールの破り方\\n14ルールとは何か\\n15まとめ,期末レポートと毎回の授業で提出するコメントで評価する。\\n期末レポート75%\\nコメント25%,
