111049,1-2,月2,史学概論,入江 幸二,2 ; 3 ; 4,専門教育科目 選択科目,2,人 第4講義室,日本史・東洋史・西洋史を各5回、リレー形式で講義する。\\n【日本史(鈴木景二)】\\n1、歴史学の考え方\\n2、研究の方法の紹介\\n3、歴史叙述の問題1\\n4、歴史叙述の問題2\\n5、まとめと試験\\n【東洋史(林 美希)】\\n1、正史と野史ー誰が歴史を語るのかー\\n2、『史記』の挑戦ー歴史叙述のかたちー\\n3、『漢書』の主張―通史と断代史ー\\n4、『資治通鑑』の登場―歴史意識の転換―\\n5、まとめと試験\\n【西洋史(入江幸二)】\\n1、古代ギリシアの歴史学\\n2、中・近世の歴史叙述\\n3、ランケと実証主義史学\\n4、アナール派と社会史の登場\\n5、近代日本の歴史学、テスト\\n(各回とも、講義内容をまとめる作業をしてもらいます),以下の3分野の成績の平均点で評価する。ただし、評価外の分野があった場合は評価対象外とする。なお、3回の試験をすべて受けること。\\n【日本史(鈴木景二)】筆記試験(100%)。試験は、授業の内容を理解できているか\\nという基準で評価する。\\n【東洋史(林 美希)】筆記試験(100%)。試験は、授業内容を理解し論理的に説明できているかという基準で評価する。\\n【西洋史(入江幸二)】筆記試験(100%)。講義内容を理解しているか、論理的な文章が書かれているか、以上の点に注意して評価する。,
111054,1-2,月3,日本史演習(a),鈴木 景二,2; 3; 4,専門教育科目 選択科目,2.0,人文日本史演習室(605),第1回 ガイダンス。研究発表の担当順決定。研究状況の報告。\\n第2回 研究発表。\\n第3回 研究発表。\\n第4回 研究発表。\\n第5回 研究発表。\\n第6回 研究発表。\\n第7回 研究発表。\\n第8回 研究発表。\\n第9回 研究発表。\\n第10回 研究発表。\\n第11回 研究発表。\\n第12回 研究発表。\\n第13回 研究発表。\\n第14回 研究発表。\\n第15回 研究発表。,発表内容50%、学期末レポート50%。レポートは、既存の意見を踏まえたうえで、自分はどのように考えるのかを述べることがで来ているかどうか、を評価基準とする。,
111062,1-2,月4,日本史実習(a),鈴木 景二,2 ; 3 ; 4,専門教育科目 選択科目,1,人文日本史演習室(605),1回目 概要説明と受講者の担当の決定\\n2回目 担当者による史料解読と解説\\n3回目 担当者による史料解読と解説\\n4回目 担当者による史料解読と解説\\n5回目 担当者による史料解読と解説\\n6回目 担当者による史料解読と解説\\n7回目 担当者による史料解読と解説\\n8回目 担当者による史料解読と解説\\n9回目 担当者による史料解読と解説\\n10回目 担当者による史料解読と解説\\n11回目 担当者による史料解読と解説\\n12回目 担当者による史料解読と解説\\n13回目 担当者による史料解読と解説\\n14回目 担当者による史料解読と解説\\n15回目 担当者による史料解読と解説,発表内容50%。レポート50%。により評価する。いずれも史料の内容を理解できているか、史料から歴史的に意義のある事象を抽出して説明できているか、という基準で評価する。,
111069,1-2,月3,東洋史演習(a),林 美希,2 ; 3 ; 4,専門教育科目 選択科目,2,人文東洋史演習室(505),文献史料の精読を進めながら、必要に応じて関連史料を調べ、その歴史的背景への理解を深め、史料批判を行う訓練をする。\\n(第1回)オリエンテーション\\n(第2-14回)テキストの講読と内容の分析\\n(第15回)まとめと理解度の確認,授業時間中の質疑応答の内容(50%)、および史料分析の練度に関するまとめのテスト(50%)によって総合的に評価する。\\n〈評価基準〉\\n1.史料を適切に訓読し、その内容を理解している。\\n2.史料から歴史的に意義のある事象を抽出して説明できている。,
111077,1-2,月4,東洋史実習(a),林 美希,2 ; 3 ; 4,専門教育科目 選択科目,1,人文東洋史演習室(505),第01回 ガイダンス(授業の進め方についての説明など)\\n第02回 テキスト講読(序説)\\n第03回 テキストについての質疑応答(序説)\\n第04回 テキスト講読(1)\\n第05回 テキストについての質疑応答(1)\\n第06回 テキスト講読(2)\\n第07回 テキストについての質疑応答(2)\\n第08回 テキスト講読(3)\\n第09回 テキストについての質疑応答(3)\\n第10回 テキスト講読(4)\\n第11回 テキストについての質疑応答(4)\\n第12回 テキスト講読(5)\\n第13回 テキストについての質疑応答(5)\\n第14回 テキスト講読(6)\\n第15回 テキストについての質疑応答(6)、全体のまとめ、夏休み中の課題提示,報告資料の内容(70%)、発言の内容・積極性(30%)を総合して評価します。,
111089,1-2,月3,西洋史演習(h),青木 恭子,2 ; 3 ; 4,専門教育科目 選択科目,2,人 第5講義室,第1回 ガイダンス\\n第2回 研究テーマと文献リストの発表\\n第3回-第14回 学生による発表と討論\\n第15回 全体のまとめ,発表と討論70%、レポート30%\\n評価の基準は以下の通り。\\n・調べた内容を適切にまとめている。\\n・質疑応答に積極的に参加している。\\n・論文執筆のルールに準拠したレポートが書けている。,
111103,1-2,月3; 月4,考古学実習(1),高橋 浩二,2 ; 3 ; 4,専門教育科目 選択科目,2,人文考古学実験室(301),第1回:オリエンテーション\\n第2-4回:レベルの操作方法の説明と実習\\n第5-8回:平板の操作方法の説明と平板測量の実習\\n第9-10回:トランシットの操作方法の説明と実習\\n第11回:断面図の作図方法の説明と実習\\n第12-13回:平面図の作図方法の説明と実習\\n第14回:実習の補足\\n第15回:まとめ,受講態度や授業への積極的な取り組み状況(80%)、実技の確認テスト(20%)により評価する。,
111182,1-2,月5,心理学的支援法,喜田 裕子,2 ; 3 ; 4,専門教育科目 選択科目,2,人 第6講義室,1. 心理支援法総論\\n2. カウンセリング的コミュニケーションの基礎\\n3-4.  力動的アプローチとその展開\\n5.  認知行動的アブローチ\\n6.  認知行動的アブローチの展開、人間性・体験的アブローチ\\n7.  人間性・体験的アブローチの展開\\n8.  システム論、ブリーフセラピー、構成主義的アプローチ\\n9.  支援法選択の視点\\n10. ケースフォーミュレーション演習\\n11-12.トラウマの理解と支援\\n13.  非言語的アプローチ\\n14.  地域支援、多職種連携、訪問支援\\n15. 子どもと親へのアプローチ,・授業内小テスト 50%\\n<評価基準>\\n達成目標に示す内容について正しく理解している。\\n・期末試験 50%\\n<評価基準>\\n達成目標に示す内容について正しく理解したうえで、適切な意見を述べている。,
111184,1-2,月4,福祉心理学,西館 有沙,3 ; 4,専門教育科目 選択必修科目,2,教111講義室,講義形式\\nスケジュール\\n第1回 社会的養護とは\\n第2回 社会的養護の基本理念と原理\\n第3回 社会的養護の体制と養護の現状\\n第4回 児童虐待の通告を受けた後の対応\\n第5回 児童虐待等の予防・防止策\\n第6回 保護された子どもの措置先\\n第7回 施設での養育と支援\\n第8回 施設入所児の親子関係再建と自立支援\\n第9回 里親制度\\n第10回 ファミリーホーム、特別養子縁組\\n第11回 施設内虐待\\n第12回 非行児童への支援\\n第13回 障害児への支援\\n第14回 社会的養護の歴史と展望\\n第15回 日本の社会的養護の歩みに貢献した人たち,学期末には、原則として以下の条件で2回の筆記試験を行います。\\n1.前半の授業を終えた時点で、1回目の試験を行う。\\n・筆記の試験時間は30分。\\n・試験中の資料等の確認は不可(試験中は必要な物以外、カバンにしまう)。\\n2.後半の授業を終えた時点で、2回目の試験を行う。\\n・筆記の試験時間は30分。\\n・試験中の資料等の確認は不可(試験中は必要な物以外、カバンにしまう)。\\n成績は、筆記試験(80%)、各回の参加態度(20%)により評価します。\\n評価の観点は「以下に示す達成目標をどの程度達成できたか」です。\\n・社会的養護に関する原理・原則、制度、施策について知識を身につける。\\n・養護を必要とする子どもたちを取り巻く課題を説明できる。,授業に関する質問等は、授業の前後もしくはメール(nishiari@edu.u-toyama.ac.jp)にて受け付けます。
111222,1-2,月3,社会学演習(a),佐藤 裕,3,専門教育科目 選択科目,2,人文社会学実験室(705),第1回 ガイダンス\\n第2回 4年生による研究報告(1)\\n第3回 4年生による研究報告(2)\\n第4回 4年生による研究報告(3)\\n第5回 4年生による研究報告(4)\\n第6回 4年生による研究報告(5)\\n第7回 4年生による研究報告(6)\\n第8回 4年生による研究報告(7)\\n第9回 4年生による研究報告(8)\\n第10回 3年生による研究計画の発表(1)\\n第11回 3年生による研究計画の発表(2)\\n第12回 3年生による研究計画の発表(3)\\n第13回 3年生による研究計画の発表(4)\\n第14回 3年生による研究計画の発表(5)\\n第15回 3年生による研究計画の発表(6)\\n*ただし受講者の数と分布などによって計画を変更することがある。,研究発表(70%)、ディスカッションへの参加(30%)。,
